product_id,date,quantity,revenue,category
P8,2022-04-07,14,944.9,Roupas
P9,2022-04-07,18,6784.69,Livros
P10,2022-04-07,2,969.2,Móveis
P1,2022-04-08,22,8157.83,Eletrônicos
P2,2022-04-08,22,2607.87,Eletrônicos
P3,2022-04-08,4,1101.23,Roupas
P4,2022-04-08,7,2244.08,Roupas
P5,2022-04-08,11,2986.54,Livros
P6,2022-04-08,5,767.03,Móveis
P7,2022-04-08,10,4802.2,Eletrônicos
P8,2022-04-08,10,4500.74,Roupas
P9,2022-04-08,9,3486.16,Livros
P10,2022-04-08,12,4269.49,Móveis
P1,2022-04-09,39,8452.69,Eletrônicos
P2,2022-04-09,34,3970.48,Eletrônicos
P3,2022-04-09,18,6557.88,Roupas
P4,2022-04-09,16,6444.73,Roupas
P5,2022-04-09,22,7011.63,Livros
P6,2022-04-09,4,420.9,Móveis
P7,2022-04-09,20,3952.84,Eletrônicos
P8,2022-04-09,16,6309.13,Roupas
P9,2022-04-09,52,16580.53,Livros
P10,2022-04-09,26,12272.37,Móveis
P1,2022-04-10,28,2851.89,Eletrônicos
P2,2022-04-10,46,19299.48,Eletrônicos
P3,2022-04-10,13,3649.94,Roupas
P4,2022-04-10,4,1335.37,Roupas
P5,2022-04-10,65,24473.54,Livros
P6,2022-04-10,1,282.76,Móveis
P7,2022-04-10,22,10798.2,Eletrônicos
P8,2022-04-10,17,7008.43,Roupas
P9,2022-04-10,23,6780.47,Livros
P10,2022-04-10,15,971.21,Móveis
P1,2022-04-11,6,2638.03,Eletrônicos
P2,2022-04-11,2,247.25,Eletrônicos
P3,2022-04-11,16,2546.63,Roupas
P4,2022-04-11,13,3505.48,Roupas
P5,2022-04-11,4,1412.35,Livros
P6,2022-04-11,18,4695.89,Móveis
P7,2022-04-11,8,2927.15,Eletrônicos
P8,2022-04-11,5,1042.96,Roupas
P9,2022-04-11,17,5080.2,Livros
P10,2022-04-11,5,1219.79,Móveis
P1,2022-04-12,3,488.95,Eletrônicos
P2,2022-04-12,1,343.79,Eletrônicos
P3,2022-04-12,26,1569.29,Roupas
P4,2022-04-12,12,5131.84,Roupas
P5,2022-04-12,11,1612.92,Livros
P6,2022-04-12,1,255.08,Móveis
P7,2022-04-12,3,162.04,Eletrônicos
P8,2022-04-12,7,923.91,Roupas
P9,2022-04-12,3,701.78,Livros
P10,2022-04-12,9,4225.91,Móveis
P1,2022-04-13,14,6264.72,Eletrônicos
P2,2022-04-13,15,4880.22,Eletrônicos
P3,2022-04-13,5,2360.61,Roupas
P4,2022-04-13,13,5663.35,Roupas
P5,2022-04-13,10,2656.99,Livros
P6,2022-04-13,5,1645.83,Móveis
P7,2022-04-13,24,9960.46,Eletrônicos
P8,2022-04-13,22,9752.36,Roupas
P9,2022-04-13,1,271.57,Livros
P10,2022-04-13,20,6540.72,Móveis
P1,2022-04-14,25,4777.11,Eletrônicos
P2,2022-04-14,16,1289.63,Eletrônicos
P3,2022-04-14,15,3980.21,Roupas
P4,2022-04-14,11,2191.55,Roupas
P5,2022-04-14,5,1807.0,Livros
P6,2022-04-14,1,219.86,Móveis
P7,2022-04-14,1,254.74,Eletrônicos
P8,2022-04-14,2,376.38,Roupas
P9,2022-04-14,10,2296.56,Livros
P10,2022-04-14,11,1218.1,Móveis
P1,2022-04-15,18,3590.44,Eletrônicos
P2,2022-04-15,18,2816.9,Eletrônicos
P3,2022-04-15,12,2629.73,Roupas
P4,2022-04-15,1,163.17,Roupas
P5,2022-04-15,5,2147.56,Livros
P6,2022-04-15,20,8623.32,Móveis
P7,2022-04-15,1,351.01,Eletrônicos
P8,2022-04-15,22,10611.11,Roupas
P9,2022-04-15,1,146.87,Livros
P10,2022-04-15,19,9008.64,Móveis
P1,2022-04-16,22,5794.3,Eletrônicos
P2,2022-04-16,4,1715.29,Eletrônicos
P3,2022-04-16,38,4277.5,Roupas
P4,2022-04-16,16,4359.4,Roupas
P5,2022-04-16,3,1014.14,Livros
P6,2022-04-16,29,13458.98,Móveis
P7,2022-04-16,25,11125.75,Eletrônicos
P8,2022-04-16,3,407.73,Roupas
P9,2022-04-16,20,2438.93,Livros
P10,2022-04-16,30,10962.03,Móveis
P1,2022-04-17,13,2559.04,Eletrônicos
P2,2022-04-17,21,3731.15,Eletrônicos
P3,2022-04-17,32,2458.81,Roupas
P4,2022-04-17,10,1606.84,Roupas
P5,2022-04-17,11,1080.57,Livros
P6,2022-04-17,21,2789.83,Móveis
P7,2022-04-17,37,2143.54,Eletrônicos
P8,2022-04-17,51,20163.11,Roupas
P9,2022-04-17,39,2583.09,Livros
P10,2022-04-17,9,665.46,Móveis
P1,2022-04-18,8,1314.26,Eletrônicos
P2,2022-04-18,25,6417.91,Eletrônicos
P3,2022-04-18,19,1737.22,Roupas
P4,2022-04-18,9,3180.27,Roupas
P5,2022-04-18,1,335.8,Livros
P6,2022-04-18,7,3074.47,Móveis
P7,2022-04-18,7,1430.98,Eletrônicos
P8,2022-04-18,19,7606.66,Roupas
P9,2022-04-18,21,5672.06,Livros
P10,2022-04-18,11,562.31,Móveis
P1,2022-04-19,10,3152.58,Eletrônicos
P2,2022-04-19,20,6439.95,Eletrônicos
P3,2022-04-19,1,89.55,Roupas
P4,2022-04-19,23,2586.19,Roupas
P5,2022-04-19,24,5479.45,Livros
P6,2022-04-19,1,234.76,Móveis
P7,2022-04-19,11,1613.12,Eletrônicos
P8,2022-04-19,9,4389.66,Roupas
P9,2022-04-19,22,7927.89,Livros
P10,2022-04-19,6,586.16,Móveis
P1,2022-04-20,12,5679.18,Eletrônicos
P2,2022-04-20,5,851.49,Eletrônicos
P3,2022-04-20,16,4506.39,Roupas
P4,2022-04-20,2,635.3,Roupas
P5,2022-04-20,14,4229.02,Livros
P6,2022-04-20,25,8281.53,Móveis
P7,2022-04-20,13,1829.95,Eletrônicos
P8,2022-04-20,13,2133.34,Roupas
P9,2022-04-20,3,1299.74,Livros
P10,2022-04-20,20,2259.83,Móveis
P1,2022-04-21,2,974.94,Eletrônicos
P2,2022-04-21,2,232.47,Eletrônicos
P3,2022-04-21,14,1865.84,Roupas
P4,2022-04-21,7,1439.47,Roupas
P5,2022-04-21,17,2402.79,Livros
P6,2022-04-21,7,2336.09,Móveis
P7,2022-04-21,11,4391.94,Eletrônicos
P8,2022-04-21,21,2312.57,Roupas
P9,2022-04-21,19,9192.28,Livros
P10,2022-04-21,14,4018.64,Móveis
P1,2022-04-22,19,4824.09,Eletrônicos
P2,2022-04-22,3,1095.74,Eletrônicos
P3,2022-04-22,19,8704.26,Roupas
P4,2022-04-22,4,562.76,Roupas
P5,2022-04-22,4,943.75,Livros
P6,2022-04-22,4,874.43,Móveis
P7,2022-04-22,5,2191.08,Eletrônicos
P8,2022-04-22,3,1144.94,Roupas
P9,2022-04-22,6,2502.83,Livros
P10,2022-04-22,6,1315.87,Móveis
P1,2022-04-23,17,2515.24,Eletrônicos
P2,2022-04-23,18,1486.91,Eletrônicos
P3,2022-04-23,29,11640.5,Roupas
P4,2022-04-23,1,330.58,Roupas
P5,2022-04-23,27,5966.03,Livros
P6,2022-04-23,28,13007.18,Móveis
P7,2022-04-23,22,6680.0,Eletrônicos
P8,2022-04-23,8,3572.52,Roupas
P9,2022-04-23,26,6367.79,Livros
P10,2022-04-23,24,9493.86,Móveis
P1,2022-04-24,19,8666.36,Eletrônicos
P2,2022-04-24,35,12253.51,Eletrônicos
P3,2022-04-24,24,11098.02,Roupas
P4,2022-04-24,33,10181.0,Roupas
P5,2022-04-24,17,7000.96,Livros
P6,2022-04-24,24,7764.52,Móveis
P7,2022-04-24,7,2689.95,Eletrônicos
P8,2022-04-24,38,8867.8,Roupas
P9,2022-04-24,15,2156.34,Livros
P10,2022-04-24,28,5931.42,Móveis
P1,2022-04-25,2,785.43,Eletrônicos
P2,2022-04-25,3,409.15,Eletrônicos
P3,2022-04-25,7,1436.14,Roupas
P4,2022-04-25,20,6901.95,Roupas
P5,2022-04-25,10,3468.68,Livros
P6,2022-04-25,25,1313.22,Móveis
P7,2022-04-25,12,873.89,Eletrônicos
P8,2022-04-25,3,414.37,Roupas
P9,2022-04-25,9,2551.89,Livros
P10,2022-04-25,15,4645.67,Móveis
P1,2022-04-26,4,1297.94,Eletrônicos
P2,2022-04-26,11,1898.47,Eletrônicos
P3,2022-04-26,7,2427.04,Roupas
P4,2022-04-26,13,1956.51,Roupas
P5,2022-04-26,10,814.89,Livros
P6,2022-04-26,9,520.89,Móveis
P7,2022-04-26,3,601.2,Eletrônicos
P8,2022-04-26,16,5466.99,Roupas
P9,2022-04-26,11,2603.72,Livros
P10,2022-04-26,1,178.79,Móveis
P1,2022-04-27,4,1020.78,Eletrônicos
P2,2022-04-27,7,942.26,Eletrônicos
P3,2022-04-27,9,1762.1,Roupas
P4,2022-04-27,13,1295.07,Roupas
P5,2022-04-27,5,404.93,Livros
P6,2022-04-27,8,1557.45,Móveis
P7,2022-04-27,7,1379.16,Eletrônicos
P8,2022-04-27,12,1413.0,Roupas
P9,2022-04-27,4,1382.69,Livros
P10,2022-04-27,5,336.96,Móveis
P1,2022-04-28,12,2542.65,Eletrônicos
P2,2022-04-28,2,112.21,Eletrônicos
P3,2022-04-28,1,275.24,Roupas
P4,2022-04-28,17,7855.1,Roupas
P5,2022-04-28,7,2024.23,Livros
P6,2022-04-28,8,1467.17,Móveis
P7,2022-04-28,5,295.93,Eletrônicos
P8,2022-04-28,14,3824.96,Roupas
P9,2022-04-28,18,8097.23,Livros
P10,2022-04-28,29,2800.11,Móveis
P1,2022-04-29,8,3051.19,Eletrônicos
P2,2022-04-29,6,855.87,Eletrônicos
P3,2022-04-29,4,470.9,Roupas
P4,2022-04-29,18,4630.91,Roupas
P5,2022-04-29,7,2030.67,Livros
P6,2022-04-29,4,616.75,Móveis
P7,2022-04-29,17,3538.43,Eletrônicos
P8,2022-04-29,12,4406.82,Roupas
P9,2022-04-29,6,2376.54,Livros
P10,2022-04-29,2,963.31,Móveis
P1,2022-04-30,1,388.57,Eletrônicos
P2,2022-04-30,20,2781.0,Eletrônicos
P3,2022-04-30,30,12645.36,Roupas
P4,2022-04-30,26,5245.63,Roupas
P5,2022-04-30,25,4278.43,Livros
P6,2022-04-30,14,5309.91,Móveis
P7,2022-04-30,3,325.6,Eletrônicos
P8,2022-04-30,12,2697.43,Roupas
P9,2022-04-30,12,4435.59,Livros
P10,2022-04-30,25,4593.79,Móveis
P1,2022-05-01,15,4195.37,Eletrônicos
P2,2022-05-01,34,9379.54,Eletrônicos
P3,2022-05-01,24,10909.36,Roupas
P4,2022-05-01,31,5944.82,Roupas
P5,2022-05-01,5,1501.02,Livros
P6,2022-05-01,16,6036.23,Móveis
P7,2022-05-01,5,465.05,Eletrônicos
P8,2022-05-01,18,7613.66,Roupas
P9,2022-05-01,2,556.98,Livros
P10,2022-05-01,13,5055.69,Móveis
P1,2022-05-02,13,3323.36,Eletrônicos
P2,2022-05-02,17,7012.96,Eletrônicos
P3,2022-05-02,3,560.21,Roupas
P4,2022-05-02,17,7187.04,Roupas
P5,2022-05-02,1,205.04,Livros
P6,2022-05-02,27,2515.09,Móveis
P7,2022-05-02,4,454.35,Eletrônicos
P8,2022-05-02,6,1761.81,Roupas
P9,2022-05-02,2,796.11,Livros
P10,2022-05-02,15,1854.82,Móveis
P1,2022-05-03,5,701.4,Eletrônicos
P2,2022-05-03,21,7127.8,Eletrônicos
P3,2022-05-03,11,4248.34,Roupas
P4,2022-05-03,4,729.12,Roupas
P5,2022-05-03,6,400.28,Livros
P6,2022-05-03,10,4902.66,Móveis
P7,2022-05-03,8,2056.64,Eletrônicos
P8,2022-05-03,17,2952.94,Roupas
P9,2022-05-03,3,900.3,Livros
P10,2022-05-03,3,1338.13,Móveis
P1,2022-05-04,7,2793.35,Eletrônicos
P2,2022-05-04,9,3787.03,Eletrônicos
P3,2022-05-04,24,7833.83,Roupas
P4,2022-05-04,13,5526.79,Roupas
P5,2022-05-04,17,2025.43,Livros
P6,2022-05-04,6,2673.64,Móveis
P7,2022-05-04,6,2364.12,Eletrônicos
P8,2022-05-04,12,5507.36,Roupas
P9,2022-05-04,13,3489.96,Livros
P10,2022-05-04,25,10679.23,Móveis
P1,2022-05-05,15,4842.59,Eletrônicos
P2,2022-05-05,5,2298.83,Eletrônicos
P3,2022-05-05,7,3145.48,Roupas
P4,2022-05-05,6,2008.77,Roupas
P5,2022-05-05,13,793.32,Livros
P6,2022-05-05,4,604.82,Móveis
P7,2022-05-05,13,3387.17,Eletrônicos
P8,2022-05-05,20,6020.37,Roupas
P9,2022-05-05,12,5107.83,Livros
P10,2022-05-05,9,493.19,Móveis
P1,2022-05-06,4,324.71,Eletrônicos
P2,2022-05-06,4,1488.8,Eletrônicos
P3,2022-05-06,24,11942.7,Roupas
P4,2022-05-06,21,1083.72,Roupas
P5,2022-05-06,17,2486.41,Livros
P6,2022-05-06,5,894.93,Móveis
P7,2022-05-06,13,1374.5,Eletrônicos
P8,2022-05-06,4,1042.59,Roupas
P9,2022-05-06,10,2166.79,Livros
P10,2022-05-06,4,1277.28,Móveis
P1,2022-05-07,12,4973.39,Eletrônicos
P2,2022-05-07,10,1906.03,Eletrônicos
P3,2022-05-07,6,1623.48,Roupas
P4,2022-05-07,10,2683.38,Roupas
P5,2022-05-07,10,966.2,Livros
P6,2022-05-07,5,1341.07,Móveis
P7,2022-05-07,14,1154.04,Eletrônicos
P8,2022-05-07,35,16118.09,Roupas
P9,2022-05-07,31,12249.1,Livros
P10,2022-05-07,1,165.99,Móveis
P1,2022-05-08,11,2746.65,Eletrônicos
P2,2022-05-08,23,1173.47,Eletrônicos
P3,2022-05-08,24,8459.04,Roupas
P4,2022-05-08,18,4585.06,Roupas
P5,2022-05-08,17,2771.79,Livros
P6,2022-05-08,32,15829.03,Móveis
P7,2022-05-08,1,96.83,Eletrônicos
P8,2022-05-08,6,662.89,Roupas
P9,2022-05-08,32,12029.54,Livros
P10,2022-05-08,11,1126.0,Móveis
P1,2022-05-09,18,6817.08,Eletrônicos
P2,2022-05-09,7,2677.17,Eletrônicos
P3,2022-05-09,9,535.42,Roupas
P4,2022-05-09,23,9859.37,Roupas
P5,2022-05-09,8,2665.89,Livros
P6,2022-05-09,6,1806.92,Móveis
P7,2022-05-09,4,477.58,Eletrônicos
P8,2022-05-09,4,1003.63,Roupas
P9,2022-05-09,16,7185.62,Livros
P10,2022-05-09,3,1470.31,Móveis
P1,2022-05-10,1,118.23,Eletrônicos
P2,2022-05-10,11,2810.09,Eletrônicos
P3,2022-05-10,8,892.73,Roupas
P4,2022-05-10,16,2078.78,Roupas
P5,2022-05-10,11,2937.19,Livros
P6,2022-05-10,6,511.36,Móveis
P7,2022-05-10,6,2511.14,Eletrônicos
P8,2022-05-10,25,3953.8,Roupas
P9,2022-05-10,9,2002.65,Livros
P10,2022-05-10,13,2738.05,Móveis
P1,2022-05-11,6,2705.03,Eletrônicos
P2,2022-05-11,11,5142.3,Eletrônicos
P3,2022-05-11,1,163.18,Roupas
P4,2022-05-11,5,1903.31,Roupas
P5,2022-05-11,4,461.79,Livros
P6,2022-05-11,26,12155.49,Móveis
P7,2022-05-11,11,5374.04,Eletrônicos
P8,2022-05-11,10,1890.95,Roupas
P9,2022-05-11,10,2132.06,Livros
P10,2022-05-11,11,4076.34,Móveis
P1,2022-05-12,10,4500.54,Eletrônicos
P2,2022-05-12,7,1411.25,Eletrônicos
P3,2022-05-12,8,2061.38,Roupas
P4,2022-05-12,7,2061.27,Roupas
P5,2022-05-12,2,754.38,Livros
P6,2022-05-12,15,1033.68,Móveis
P7,2022-05-12,8,2435.06,Eletrônicos
P8,2022-05-12,7,1696.57,Roupas
P9,2022-05-12,8,2219.86,Livros
P10,2022-05-12,11,845.29,Móveis
P1,2022-05-13,4,1332.2,Eletrônicos
P2,2022-05-13,2,144.82,Eletrônicos
P3,2022-05-13,7,2150.82,Roupas
P4,2022-05-13,25,11305.02,Roupas
P5,2022-05-13,2,458.13,Livros
P6,2022-05-13,10,2355.69,Móveis
P7,2022-05-13,13,2087.37,Eletrônicos
P8,2022-05-13,3,253.55,Roupas
P9,2022-05-13,9,2209.91,Livros
P10,2022-05-13,13,907.07,Móveis
P1,2022-05-14,11,4470.56,Eletrônicos
P2,2022-05-14,15,4893.39,Eletrônicos
P3,2022-05-14,1,236.08,Roupas
P4,2022-05-14,15,4756.29,Roupas
P5,2022-05-14,18,6723.73,Livros
P6,2022-05-14,40,12704.84,Móveis
P7,2022-05-14,13,2280.27,Eletrônicos
P8,2022-05-14,11,1183.85,Roupas
P9,2022-05-14,2,872.42,Livros
P10,2022-05-14,42,12660.26,Móveis
P1,2022-05-15,28,10996.39,Eletrônicos
P2,2022-05-15,13,1734.94,Eletrônicos
P3,2022-05-15,8,2703.9,Roupas
P4,2022-05-15,30,10939.51,Roupas
P5,2022-05-15,11,4150.07,Livros
P6,2022-05-15,6,2722.42,Móveis
P7,2022-05-15,14,5878.84,Eletrônicos
P8,2022-05-15,10,1623.2,Roupas
P9,2022-05-15,1,164.67,Livros
P10,2022-05-15,32,12689.85,Móveis
P1,2022-05-16,8,3038.57,Eletrônicos
P2,2022-05-16,12,5499.75,Eletrônicos
P3,2022-05-16,5,2000.75,Roupas
P4,2022-05-16,1,219.09,Roupas
P5,2022-05-16,26,11591.79,Livros
P6,2022-05-16,1,79.54,Móveis
P7,2022-05-16,18,8710.96,Eletrônicos
P8,2022-05-16,13,3778.9,Roupas
P9,2022-05-16,7,3444.68,Livros
P10,2022-05-16,22,4241.18,Móveis
P1,2022-05-17,6,575.89,Eletrônicos
P2,2022-05-17,1,292.64,Eletrônicos
P3,2022-05-17,4,1649.23,Roupas
P4,2022-05-17,3,1215.37,Roupas
P5,2022-05-17,8,3994.18,Livros
P6,2022-05-17,7,709.53,Móveis
P7,2022-05-17,6,2279.33,Eletrônicos
P8,2022-05-17,5,1179.88,Roupas
P9,2022-05-17,2,121.37,Livros
P10,2022-05-17,15,4922.65,Móveis
P1,2022-05-18,22,1737.27,Eletrônicos
P2,2022-05-18,10,1193.26,Eletrônicos
P3,2022-05-18,3,760.19,Roupas
P4,2022-05-18,9,1507.98,Roupas
P5,2022-05-18,7,1058.88,Livros
P6,2022-05-18,15,1410.96,Móveis
P7,2022-05-18,4,1522.58,Eletrônicos
P8,2022-05-18,12,3763.78,Roupas
P9,2022-05-18,15,4553.38,Livros
P10,2022-05-18,29,5308.47,Móveis
P1,2022-05-19,4,442.91,Eletrônicos
P2,2022-05-19,3,417.78,Eletrônicos
P3,2022-05-19,15,1686.38,Roupas
P4,2022-05-19,1,176.12,Roupas
P5,2022-05-19,2,380.18,Livros
P6,2022-05-19,2,368.82,Móveis
P7,2022-05-19,4,676.55,Eletrônicos
P8,2022-05-19,5,364.77,Roupas
P9,2022-05-19,3,1050.7,Livros
P10,2022-05-19,4,1607.75,Móveis
P1,2022-05-20,17,6415.83,Eletrônicos
P2,2022-05-20,5,1654.04,Eletrônicos
P3,2022-05-20,8,2015.76,Roupas
P4,2022-05-20,11,3596.09,Roupas
P5,2022-05-20,4,1975.63,Livros
P6,2022-05-20,4,1577.23,Móveis
P7,2022-05-20,20,2017.22,Eletrônicos
P8,2022-05-20,20,2495.29,Roupas
P9,2022-05-20,5,250.49,Livros
P10,2022-05-20,23,2455.45,Móveis
P1,2022-05-21,29,9715.48,Eletrônicos
P2,2022-05-21,66,9326.0,Eletrônicos
P3,2022-05-21,50,17561.15,Roupas
P4,2022-05-21,1,266.19,Roupas
P5,2022-05-21,49,6848.42,Livros
P6,2022-05-21,21,1514.58,Móveis
P7,2022-05-21,5,827.44,Eletrônicos
P8,2022-05-21,16,2972.75,Roupas
P9,2022-05-21,17,8290.69,Livros
P10,2022-05-21,8,1531.65,Móveis
P1,2022-05-22,7,1800.51,Eletrônicos
P2,2022-05-22,8,1150.28,Eletrônicos
P3,2022-05-22,33,6248.01,Roupas
P4,2022-05-22,38,18603.19,Roupas
P5,2022-05-22,34,10120.63,Livros
P6,2022-05-22,14,5477.94,Móveis
P7,2022-05-22,52,9030.8,Eletrônicos
P8,2022-05-22,49,19554.8,Roupas
P9,2022-05-22,37,17254.49,Livros
P10,2022-05-22,9,2829.65,Móveis
P1,2022-05-23,1,362.16,Eletrônicos
P2,2022-05-23,8,3455.35,Eletrônicos
P3,2022-05-23,2,277.39,Roupas
P4,2022-05-23,15,4670.14,Roupas
P5,2022-05-23,8,495.46,Livros
P6,2022-05-23,13,5236.08,Móveis
P7,2022-05-23,8,3378.1,Eletrônicos
P8,2022-05-23,8,2619.26,Roupas
P9,2022-05-23,1,347.84,Livros
P10,2022-05-23,18,3440.62,Móveis
P1,2022-05-24,14,1044.63,Eletrônicos
P2,2022-05-24,4,886.09,Eletrônicos
P3,2022-05-24,16,5026.27,Roupas
P4,2022-05-24,24,11564.0,Roupas
P5,2022-05-24,20,9704.87,Livros
P6,2022-05-24,13,2092.71,Móveis
P7,2022-05-24,8,842.08,Eletrônicos
P8,2022-05-24,3,1071.91,Roupas
P9,2022-05-24,7,2393.66,Livros
P10,2022-05-24,1,302.13,Móveis
P1,2022-05-25,24,4668.63,Eletrônicos
P2,2022-05-25,27,7020.82,Eletrônicos
P3,2022-05-25,5,1687.64,Roupas
P4,2022-05-25,2,652.97,Roupas
P5,2022-05-25,6,2040.9,Livros
P6,2022-05-25,15,1140.49,Móveis
P7,2022-05-25,4,1779.28,Eletrônicos
P8,2022-05-25,11,2156.61,Roupas
P9,2022-05-25,18,5600.98,Livros
P10,2022-05-25,1,281.69,Móveis
P1,2022-05-26,14,6247.02,Eletrônicos
P2,2022-05-26,3,1096.14,Eletrônicos
P3,2022-05-26,1,80.52,Roupas
P4,2022-05-26,4,821.82,Roupas
P5,2022-05-26,7,3198.92,Livros
P6,2022-05-26,4,406.6,Móveis
P7,2022-05-26,5,1393.1,Eletrônicos
P8,2022-05-26,21,3681.89,Roupas
P9,2022-05-26,13,2845.44,Livros
P10,2022-05-26,8,3529.3,Móveis
P1,2022-05-27,21,1701.62,Eletrônicos
P2,2022-05-27,10,1693.5,Eletrônicos
P3,2022-05-27,12,3520.45,Roupas
P4,2022-05-27,2,422.44,Roupas
P5,2022-05-27,15,1391.36,Livros
P6,2022-05-27,4,796.56,Móveis
P7,2022-05-27,7,2853.47,Eletrônicos
P8,2022-05-27,5,1152.7,Roupas
P9,2022-05-27,9,1419.44,Livros
P10,2022-05-27,10,3578.74,Móveis
P1,2022-05-28,7,2406.8,Eletrônicos
P2,2022-05-28,27,4030.25,Eletrônicos
P3,2022-05-28,45,8790.18,Roupas
P4,2022-05-28,9,2619.24,Roupas
P5,2022-05-28,19,1555.4,Livros
P6,2022-05-28,15,2292.65,Móveis
P7,2022-05-28,37,13798.15,Eletrônicos
P8,2022-05-28,21,7000.01,Roupas
P9,2022-05-28,26,4606.09,Livros
P10,2022-05-28,20,6509.71,Móveis
P1,2022-05-29,32,7934.92,Eletrônicos
P2,2022-05-29,26,11571.56,Eletrônicos
P3,2022-05-29,10,3117.91,Roupas
P4,2022-05-29,25,11626.95,Roupas
P5,2022-05-29,11,5401.34,Livros
P6,2022-05-29,13,1360.29,Móveis
P7,2022-05-29,19,5189.4,Eletrônicos
P8,2022-05-29,32,12088.68,Roupas
P9,2022-05-29,1,51.55,Livros
P10,2022-05-29,2,424.98,Móveis
P1,2022-05-30,8,3932.23,Eletrônicos
P2,2022-05-30,8,1027.44,Eletrônicos
P3,2022-05-30,22,2165.89,Roupas
P4,2022-05-30,4,1403.1,Roupas
P5,2022-05-30,20,2794.14,Livros
P6,2022-05-30,29,1803.45,Móveis
P7,2022-05-30,2,259.15,Eletrônicos
P8,2022-05-30,7,1726.72,Roupas
P9,2022-05-30,5,713.59,Livros
P10,2022-05-30,4,323.86,Móveis
P1,2022-05-31,15,6658.76,Eletrônicos
P2,2022-05-31,12,5935.38,Eletrônicos
P3,2022-05-31,18,3011.07,Roupas
P4,2022-05-31,14,2843.03,Roupas
P5,2022-05-31,19,4624.82,Livros
P6,2022-05-31,3,1496.74,Móveis
P7,2022-05-31,1,473.56,Eletrônicos
P8,2022-05-31,1,274.97,Roupas
P9,2022-05-31,5,859.94,Livros
P10,2022-05-31,16,3446.02,Móveis
P1,2022-06-01,38,17579.51,Eletrônicos
P2,2022-06-01,26,9011.97,Eletrônicos
P3,2022-06-01,23,5087.72,Roupas
P4,2022-06-01,10,1548.6,Roupas
P5,2022-06-01,26,3921.47,Livros
P6,2022-06-01,25,3382.73,Móveis
P7,2022-06-01,17,3016.77,Eletrônicos
P8,2022-06-01,24,6731.24,Roupas
P9,2022-06-01,26,4002.92,Livros
P10,2022-06-01,25,6247.22,Móveis
P1,2022-06-02,1,496.64,Eletrônicos
P2,2022-06-02,35,4889.9,Eletrônicos
P3,2022-06-02,13,5180.79,Roupas
P4,2022-06-02,1,128.7,Roupas
P5,2022-06-02,19,6338.25,Livros
P6,2022-06-02,10,936.61,Móveis
P7,2022-06-02,28,10128.86,Eletrônicos
P8,2022-06-02,12,4114.77,Roupas
P9,2022-06-02,19,3475.7,Livros
P10,2022-06-02,28,5724.24,Móveis
P1,2022-06-03,19,1835.55,Eletrônicos
P2,2022-06-03,7,1096.14,Eletrônicos
P3,2022-06-03,32,15320.24,Roupas
P4,2022-06-03,27,11854.74,Roupas
P5,2022-06-03,35,7120.84,Livros
P6,2022-06-03,12,1888.91,Móveis
P7,2022-06-03,27,8423.69,Eletrônicos
P8,2022-06-03,15,4412.69,Roupas
P9,2022-06-03,10,3364.49,Livros
P10,2022-06-03,15,2961.61,Móveis
P1,2022-06-04,14,3434.37,Eletrônicos
P2,2022-06-04,7,3024.28,Eletrônicos
P3,2022-06-04,52,8383.27,Roupas
P4,2022-06-04,57,27667.79,Roupas
P5,2022-06-04,15,6383.84,Livros
P6,2022-06-04,47,18132.47,Móveis
P7,2022-06-04,17,3032.59,Eletrônicos
P8,2022-06-04,68,3899.67,Roupas
P9,2022-06-04,21,4459.76,Livros
P10,2022-06-04,47,15435.03,Móveis
P1,2022-06-05,58,24147.5,Eletrônicos
P2,2022-06-05,42,16022.03,Eletrônicos
P3,2022-06-05,30,11490.18,Roupas
P4,2022-06-05,42,9023.49,Roupas
P5,2022-06-05,37,15069.72,Livros
P6,2022-06-05,46,2489.57,Móveis
P7,2022-06-05,5,1471.36,Eletrônicos
P8,2022-06-05,31,1969.73,Roupas
P9,2022-06-05,13,4876.18,Livros
P10,2022-06-05,3,754.72,Móveis
P1,2022-06-06,14,4213.91,Eletrônicos
P2,2022-06-06,13,5157.51,Eletrônicos
P3,2022-06-06,26,12142.53,Roupas
P4,2022-06-06,23,1768.92,Roupas
P5,2022-06-06,12,4431.17,Livros
P6,2022-06-06,13,5553.75,Móveis
P7,2022-06-06,33,8652.6,Eletrônicos
P8,2022-06-06,5,1340.21,Roupas
P9,2022-06-06,16,2008.43,Livros
P10,2022-06-06,20,8683.51,Móveis
P1,2022-06-07,24,11751.18,Eletrônicos
P2,2022-06-07,3,393.04,Eletrônicos
P3,2022-06-07,12,794.33,Roupas
P4,2022-06-07,30,10530.51,Roupas
P5,2022-06-07,28,12872.66,Livros
P6,2022-06-07,6,2335.16,Móveis
P7,2022-06-07,32,3844.99,Eletrônicos
P8,2022-06-07,2,878.98,Roupas
P9,2022-06-07,28,12194.49,Livros
P10,2022-06-07,16,5709.81,Móveis
P1,2022-06-08,34,10213.14,Eletrônicos
P2,2022-06-08,30,9864.14,Eletrônicos
P3,2022-06-08,22,7302.44,Roupas
P4,2022-06-08,23,9922.36,Roupas
P5,2022-06-08,30,11967.36,Livros
P6,2022-06-08,7,1846.1,Móveis
P7,2022-06-08,6,802.47,Eletrônicos
P8,2022-06-08,23,1665.69,Roupas
P9,2022-06-08,14,5218.65,Livros
